security,num_trades,p900000_trade_value,p950000_trade_value,p990000_trade_value,p999000_trade_value,p999900_trade_value,p999990_trade_value,p999999_trade_value,trade_volume_bin,cluster,final_cluster,trade_volume_bin_rank,sector,industry
SYBT,2,7550.0,7650.0,7730.0,7748.0,7749.8,7749.9800000000005,7749.998,5,0.0,5__0,13,Finance,Banks - Southeast
SYF,692,20179.999999999996,38044.99999999999,106935.80000000002,615921.2249999985,647964.6224999975,651168.9622500027,651489.3962249962,30,2.0,30__2,8,Finance,Financial - Miscellaneous Services
SYK,1149,17002.0,29355.19999999996,82984.91999999993,293141.4560000038,335339.8087999976,339533.98088000435,339953.3980879977,30,0.0,30__0,8,Medical,Medical - Products
SYM,1364,17000.0,26242.499999999996,90320.99999999965,250257.79799999215,623997.4941000404,669899.7494100296,674489.9749409689,30,0.0,30__0,8,Business Services,Technology Services
SYNA,42,13770.0,16880.99999999999,122374.99999999942,182337.50000000055,188333.74999999985,188933.37500000081,188993.33749999953,15,0.0,15__0,11,Computer and Technology,Electronics - Semiconductors
SYPR,1,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,0,0.0,0__0,14,Computer and Technology,Electronics - Miscellaneous Services
SYRE,23,11820.0,14645.999999999996,22591.80000000001,24534.180000000015,24728.418000000016,24747.841800000013,24749.784179999988,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
SYY,179,16205.000000000018,42630.0,366911.9999999998,444600.0,444600.0,444600.0,444600.0,25,0.0,25__0,9,Consumer Staples,Food - Miscellaneous
T,2193,16385.999999999996,25940.000000000007,73983.19999999952,162542.2079999998,632479.5199999997,715095.4520001332,723357.0452000324,35,3.0,35__3,7,Computer and Technology,Wireless National
TAC,13,49200.00000000002,75749.99999999993,99149.99999999996,104414.99999999997,104941.49999999996,104994.15000000005,104999.41500000001,10,0.0,10__0,12,Utilities,Utility - Electric Power
TAL,210,11107.5,17880.299999999992,33750.0,469775.99999999895,532977.599999996,539297.7600000063,539929.7759999959,25,1.0,25__1,9,Consumer Discretionary,Schools
TALK,11,5000.0,5500.0,5900.0,5990.0,5999.000000000001,5999.900000000001,5999.990000000001,10,0.0,10__0,12,Medical,Medical Info Systems
TALO,3,5129.400000000001,5362.2,5548.44,5590.344,5594.5344000000005,5594.95344,5594.995344,5,0.0,5__0,13,Oils-Energy,Oil and Gas - Exploration and Production - United States
TAP,155,14303.6,20246.999999999884,65139.12000000003,124605.00000000025,133960.50000000003,134896.0499999996,134989.6049999994,20,0.0,20__0,10,Consumer Staples,Beverages - Alcohol
TARA,17,7200.000000000001,9931.999999999996,12914.4,13585.44,13652.544000000002,13659.254400000003,13659.925439999997,10,0.0,10__0,12,Medical,Medical - Drugs
TARS,64,22387.50000000001,69149.99999999978,219329.99999999997,224432.99999999997,224943.30000000005,224994.33000000005,224999.43299999996,20,1.0,20__1,10,Medical,Medical - Biomedical and Genetics
TASK,20,18750.00000000002,30003.0,30048.6,30058.859999999997,30059.885999999995,30059.988599999997,30059.998859999996,15,0.0,15__0,11,Computer and Technology,Computers - IT Services
TBBB,11,9000.0,13940.0,17892.000000000004,18781.2,18870.120000000006,18879.012000000002,18879.901200000004,10,0.0,10__0,12,Consumer Staples,Consumer Products - Staples
TBBK,34,24399.999999999996,50331.24999999999,52785.0,52785.0,52785.0,52785.0,52785.0,15,0.0,15__0,11,Finance,Banks - Northeast
TBCH,33,20596.000000000007,32655.99999999999,38036.799999999996,39047.68,39148.768000000004,39158.876800000005,39159.88768,15,0.0,15__0,11,Computer and Technology,Computer - Peripheral Equipment
TBLA,1,4482.0,4482.0,4482.0,4482.0,4482.0,4482.0,4482.0,0,0.0,0__0,14,Computer and Technology,Computers - IT Services
TBPH,4,14491.000000000002,15995.499999999996,17199.1,17469.91,17496.990999999998,17499.6991,17499.96991,5,3.0,5__3,13,Medical,Medical - Drugs
TCBI,7,4833.6,4876.8,4911.36,4919.136,4919.9136,4919.99136,4919.999136,10,0.0,10__0,12,Finance,Banks - Southwest
TCMD,1,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,7000.0,0,0.0,0__0,14,Medical,Medical - Instruments
TCOM,824,11250.0,16016.999999999996,40847.189999999915,159976.1350000004,173497.61349999942,174849.76135000162,174984.9761350006,30,0.0,30__0,8,Consumer Discretionary,Leisure and Recreation Services
TCX,3,32924.0,36352.0,39094.4,39711.44,39773.144,39779.3144,39779.93144,5,3.0,5__3,13,Computer and Technology,Internet - Content
TD,99,10093.000000000002,14908.499999999996,23272.199999999895,46301.22000000003,48604.12200000004,48834.41220000004,48857.44121999978,20,0.0,20__0,10,Finance,Banks - Foreign
TDC,141,7030.0,9821.0,17271.99999999999,97050.80000000125,108615.07999999908,109771.50800000095,109887.15079999853,20,0.0,20__0,10,Computer and Technology,Computer- Storage Devices
TDG,1528,19089.6,24704.549999999996,57137.900000000074,223941.07999999827,245000.0,245000.0,245000.0,30,0.0,30__0,8,Aerospace,Aerospace - Defense Equipment
TDOC,742,9943.8,13013.99999999999,30532.500000000055,55134.68000000001,55481.467999999986,55516.14680000004,55519.61467999998,30,0.0,30__0,8,Medical,Medical Services
TDS,65,27528.000000000015,61492.79999999994,434399.99999999953,889440.0,934944.0000000006,939494.4000000024,939949.4399999985,20,1.0,20__1,10,Utilities,Wireline - National
TDUP,36,13050.0,33716.25,81681.24999999997,86918.12500000006,87441.81249999996,87494.18125000004,87499.41812499994,15,0.0,15__0,11,Consumer Staples,Consumer Products - Staples
TDW,206,17290.0,26455.000000000004,82105.79999999964,295485.6499999971,338302.5650000004,342584.2565000007,343012.4256500014,25,1.0,25__1,9,Oils-Energy,Oil and Gas - Integrated - United States
TDY,37,14934.399999999996,22599.999999999967,44577.60000000001,52463.759999999966,53252.37600000003,53331.237599999986,53339.123759999966,15,0.0,15__0,11,Aerospace,Aerospace - Defense Equipment
TEAM,6977,15615.600000000008,23767.999999999996,60160.0,269458.56000002136,1311936.0000001907,1556793.600000232,1581279.359999775,40,1.0,40__1,6,Computer and Technology,Internet - Software
TECH,27,10104.000000000005,16127.999999999996,30764.999999999975,34801.5,35205.14999999998,35245.51500000005,35249.551499999965,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
TECK,1253,21245.6,62050.99999999983,120847.20000000004,173176.20000000016,315276.4440000081,333477.6444000008,335297.7644399964,30,2.0,30__2,8,Basic Materials,Mining - Miscellaneous
TECX,8,11175.0,11175.0,11175.0,11175.0,11175.0,11175.0,11175.0,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
TEL,195,9071.999999999998,11831.999999999996,30456.0,55765.21000000035,60922.02100000029,61437.702100000286,61489.270210000206,25,1.0,25__1,9,Computer and Technology,Electronics - Miscellaneous Components
TEM,16487,16145.999999999998,24500.000000000004,60494.27999999995,211201.69999999288,451306.19999991904,644887.0037999308,658191.7003799605,40,1.0,40__1,6,Medical,Medical Info Systems
TEN,33,23791.0,23920.0,43354.399999999994,51585.44,52408.54400000001,52490.85440000004,52499.08543999997,15,0.0,15__0,11,Transportation,Transportation - Shipping
TENB,26,26880.0,57885.00000000001,123795.0,141979.50000000012,143797.9499999999,143979.7950000002,143997.97949999993,15,0.0,15__0,11,Computer and Technology,Internet - Software
TER,885,16362.000000000005,27346.799999999974,77151.99999999945,605750.8679999906,1126648.486800014,1178738.2486800237,1183947.2248679725,30,2.0,30__2,8,Computer and Technology,Electronics - Miscellaneous Products
TERN,156,11137.5,13275.0,26353.249999999985,29527.249999999996,29952.72499999999,29995.27250000006,29999.52724999998,20,0.0,20__0,10,Medical,Medical - Biomedical and Genetics
TEVA,1103,18374.000000000007,45259.19999999996,173870.00000000012,1615739.999999944,1766805.3287999926,1776480.9328800084,1777448.4932880055,30,2.0,30__2,8,Medical,Medical - Generic Drugs
TEX,27,40755.80000000006,58347.0,152187.9999999998,181718.80000000002,184671.87999999986,184967.18800000034,184996.71879999977,15,0.0,15__0,11,Industrial Products,Manufacturing - Construction and Mining
TFC,903,18146.600000000002,32048.99999999999,81673.84000000003,285079.91999997897,676399.9920000088,715531.9992000173,719445.1999200018,30,0.0,30__0,8,Finance,Banks - Major Regional
TFII,29,8799.599999999999,10525.199999999995,32115.599999999966,39418.56000000004,40148.855999999985,40221.8856,40229.18855999999,15,0.0,15__0,11,Transportation,Transportation - Services
TFIN,5,36200.00000000001,46099.99999999999,54020.0,55802.0,55980.200000000004,55998.02000000001,55999.801999999996,5,1.0,5__1,13,Finance,Financial - Miscellaneous Services
TFX,22,18180.000000000004,18320.0,37422.19999999998,41992.21999999998,42449.22200000003,42494.92220000002,42499.49221999999,15,0.0,15__0,11,Medical,Medical - Instruments
TGI,11,6450.0,7215.0,7827.000000000001,7964.700000000001,7978.470000000001,7979.847000000001,7979.984700000001,10,0.0,10__0,12,Aerospace,Aerospace - Defense Equipment
TGLS,13,32280.00000000001,46403.999999999956,59968.799999999974,63020.87999999999,63326.08799999998,63356.60880000003,63359.66088,10,0.0,10__0,12,Retail-Wholesale,Building Products - Retail
TGNA,6,5941.0,6826.5,7534.900000000001,7694.29,7710.229000000001,7711.8229,7711.982290000001,10,0.0,10__0,12,Consumer Discretionary,Broadcast Radio and Television
TGS,4,81000.0,85499.99999999999,89099.99999999999,89910.0,89991.0,89999.1,89999.91,5,1.0,5__1,13,Oils-Energy,Oil and Gas - Production and Pipelines
TGT,18859,14639.999999999998,22032.3,59043.25999999982,327639.60199999553,723691.0289999984,1146179.4540007517,1216393.4454002257,45,0.0,45__0,5,Retail-Wholesale,Retail - Discount Stores
TGTX,1733,13122.0,17500.0,31840.000000000033,78845.20000000084,186814.0000000051,203181.40000000768,204818.14000000554,30,0.0,30__0,8,Medical,Medical - Biomedical and Genetics
TH,24,12450.0,14761.999999999993,20675.499999999996,22155.550000000003,22303.55500000001,22318.355500000012,22319.83554999998,15,0.0,15__0,11,Consumer Discretionary,Leisure and Recreation Services
THC,1692,14370.000000000027,25986.499999999825,59863.499999999985,171154.49999999997,272038.89999999135,290453.89000002114,292295.3890000076,30,0.0,30__0,8,Medical,Medical - Hospital
THFF,1,3304.0,3304.0,3304.0,3304.0,3304.0,3304.0,3304.0,0,0.0,0__0,14,Finance,Banks - Midwest
THO,291,16500.0,28360.0,176680.00000000015,440210.79999999824,462521.0800000003,464752.1079999991,464975.2107999994,25,1.0,25__1,9,Construction,Building Products - Mobile Homes and RV Builders
THR,1,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,8000.0,0,0.0,0__0,14,Computer and Technology,Instruments - Control
THRM,1,3079.9999999999995,3079.9999999999995,3079.9999999999995,3079.9999999999995,3079.9999999999995,3079.9999999999995,3079.9999999999995,0,0.0,0__0,14,Auto-Tires-Trucks,Automotive - Original Equipment
THRY,5,10752.0,10986.0,11173.2,11215.32,11219.532,11219.9532,11219.99532,5,0.0,5__0,13,Computer and Technology,Internet - Software
THS,20,45500.00000000001,68750.00000000026,353749.99999999953,417875.00000000064,424287.50000000035,424928.75000000006,424992.87499999936,15,1.0,15__1,11,Consumer Staples,Food - Miscellaneous
THTX,4,5347.5,5523.75,5664.75,5696.474999999999,5699.6475,5699.96475,5699.996475,5,0.0,5__0,13,Medical,Medical - Biomedical and Genetics
TIGO,4,6169.0,6419.499999999999,6619.9,6664.99,6669.499,6669.9499000000005,6669.99499,5,0.0,5__0,13,Computer and Technology,Wireless Non-US 
TIGR,4788,17021.600000000013,26964.84999999999,69585.75000000003,112297.25999999973,149020.32860001427,167210.8328600245,169029.8832860063,35,3.0,35__3,7,Finance,Financial - Investment Bank
TILE,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0,0.0,0__0,14,Consumer Discretionary,Textile - Home Furnishing
TIPT,40,21410.40000000001,27039.749999999993,30517.25,30771.725,30797.1725,30799.71725,30799.971725,15,0.0,15__0,11,Finance,Insurance - Brokerage
TITN,15,15000.0,16772.999999999993,20082.599999999995,20827.260000000006,20901.726,20909.172599999998,20909.91726,10,0.0,10__0,12,Retail-Wholesale,Automotive - Retail and Whole Sales
TIXT,1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0,2.0,0__2,14,Computer and Technology,Internet - Software
TJX,1879,20691.0,28860.399999999983,84258.0,210295.40000000218,649482.1100000382,735268.2110000615,743846.8210999831,35,3.0,35__3,7,Retail-Wholesale,Retail - Discount Stores
TKC,1,8466.000000000002,8466.000000000002,8466.000000000002,8466.000000000002,8466.000000000002,8466.000000000002,8466.000000000002,0,2.0,0__2,14,Computer and Technology,Wireless Non-US 
TKO,2014,14400.0,30261.399999999998,205881.19999999925,961939.4960000054,1592160.3692000287,1689216.0369200637,1698921.603691982,35,1.0,35__1,7,Consumer Discretionary,Film and Television Production and Distribution
TKR,40,7935.000000000007,15808.499999999824,120328.79999999996,147032.8799999999,149703.28799999988,149970.3288000003,149997.03287999993,15,0.0,15__0,11,Computer and Technology,Electronics - Miscellaneous Products
TLN,4028,22827.000000000015,34846.5,169449.20000000004,661928.3699999981,900967.2479999884,945096.7248000044,949509.672480006,35,1.0,35__1,7,Oils-Energy,Alternative Energy - Other
TLRY,272,8468.400000000001,10984.05,21654.73000000001,24759.170999999955,25515.017099999943,25590.601710000064,25598.160171000007,25,1.0,25__1,9,Medical,Medical - Products
TLS,1,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,3750.0,0,0.0,0__0,14,Computer and Technology,Computers - IT Services
TM,379,11385.0,20052.49999999999,45539.19999999907,184439.37600000176,227035.13759999943,231294.7137599992,231720.67137599847,25,1.0,25__1,9,Auto-Tires-Trucks,Automotive - Foreign
TMC,245,13144.0,21924.799999999923,53838.00000000002,63547.136,63954.713600000025,63995.47136000004,63999.54713599999,25,1.0,25__1,9,Basic Materials,Mining - Miscellaneous
TMDX,2657,14250.0,22623.999999999975,79645.60000000018,496632.00000001735,824063.9999999894,838406.4000000126,839840.639999993,35,0.0,35__0,7,Medical,Medical - Instruments
TME,183,16748.000000000004,29695.000000000025,103611.00000000047,159740.0,159740.0,159740.0,159740.0,25,1.0,25__1,9,Consumer Discretionary,Media Conglomerates
TMHC,10,6305.999999999999,7952.999999999996,9270.6,9567.06,9596.706000000002,9599.6706,9599.967059999999,10,0.0,10__0,12,Construction,Building Products - Home Builders
TMO,3839,14275.2,22176.39999999998,70400.0,327240.06399999355,742620.3251999768,866262.032520014,878626.2032519688,35,0.0,35__0,7,Medical,Medical - Instruments
TMP,1,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,3500.0,0,0.0,0__0,14,Finance,Banks - Northeast
TMUS,3909,14519.999999999998,23005.399999999998,66968.00000000003,237012.55200000163,1328648.849999818,1834202.3849999818,1884757.738499802,35,4.0,35__4,7,Computer and Technology,Wireless National
TNDM,83,26999.999999999975,60532.49999999979,275699.9999999991,360570.00000000076,369056.99999999977,369905.7000000011,369990.5699999993,20,1.0,20__1,10,Medical,Medical - Instruments
TNET,45,12287.999999999998,12600.0,43320.00000000005,52032.000000000065,52903.20000000007,52990.32000000005,52999.03199999994,15,0.0,15__0,11,Business Services,Outsourcing
TNGX,7,10200.000000000005,14099.99999999999,17219.999999999993,17921.999999999996,17992.199999999993,17999.220000000005,17999.922000000002,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
TNK,102,14870.500000000004,20949.99999999999,53552.27999999987,74209.32000000002,76270.93200000013,76477.09320000015,76497.70931999998,20,0.0,20__0,10,Transportation,Transportation - Shipping
TNL,26,25687.5,33975.0,34068.75,34096.875,34099.6875,34099.96875,34099.996875,15,0.0,15__0,11,Consumer Discretionary,Leisure and Recreation Services
TNYA,9,8269.0,10246.999999999998,11829.4,12185.44,12221.044,12224.604400000002,12224.960439999999,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
TOL,1444,14049.599999999999,21101.99999999999,49715.0,188335.69500000053,224889.13800000184,228309.91380000138,228651.99137999714,30,0.0,30__0,8,Construction,Building Products - Home Builders
TOST,1906,14686.0,22823.5,47475.00000000002,89524.00000000108,172760.5000000042,182876.05000000712,183887.60499999535,35,0.0,35__0,7,Computer and Technology,Internet - Software
TPB,36,31100.0,41260.0,77912.74999999994,90208.77500000014,91438.3774999999,91561.33775000011,91573.63377499985,15,0.0,15__0,11,Consumer Staples,Tobacco
TPC,28,8800.0,10260.499999999998,11605.86,11917.385999999999,11948.5386,11951.653859999999,11951.965386000002,15,0.0,15__0,11,Construction,Building Products - Heavy Construction
TPG,35,23010.000000000007,28706.999999999985,36489.799999999974,38640.98000000001,38856.098000000005,38877.60979999999,38879.76098000001,15,0.0,15__0,11,Finance,Financial - Investment Management
TPH,2,4064.0,4112.0,4150.4,4159.04,4159.904,4159.9904,4159.99904,5,0.0,5__0,13,Construction,Building Products - Home Builders
TPIC,3,29008.0,32003.999999999996,34400.8,34940.08,34994.008,34999.4008,34999.94008,5,3.0,5__3,13,Industrial Products,Industrial Services
TPL,1325,14000.0,21579.999999999996,52395.199999999975,110863.19999999805,124381.3800000002,124983.13800000002,125043.31379999965,30,0.0,30__0,8,Oils-Energy,Alternative Energy - Other
TPR,1185,19032.00000000002,65975.99999999977,355320.00000000227,1338562.6000000162,1601468.5279999876,1621656.8528000202,1623675.6852800064,30,2.0,30__2,8,Retail-Wholesale,Retail - Apparel and Shoes
TPST,2,7213.0,7431.499999999999,7606.299999999999,7645.629999999999,7649.562999999999,7649.9563,7649.995629999999,5,0.0,5__0,13,Medical,Medical - Drugs
TR,1,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,0,0.0,0__0,14,Consumer Staples,Food - Confectionery
TRAW,24,14799.999999999996,23479.99999999998,35887.99999999999,38868.8,39166.88000000003,39196.688000000024,39199.66879999996,15,0.0,15__0,11,Medical,Medical - Drugs
TRDA,7,5362.400000000001,5739.199999999999,6040.639999999999,6108.464,6115.246399999999,6115.92464,6115.992464,10,0.0,10__0,12,Medical,Medical - Biomedical and Genetics
TREE,140,19413.600000000002,30263.99999999991,55807.49999999984,73121.63999999985,75028.1639999999,75218.8164000002,75237.88164000015,20,0.0,20__0,10,Finance,Financial - Mortgage & Related Services
TREX,199,8656.000000000007,15129.999999999993,32262.660000000007,86710.8339999995,98671.08339999976,99867.10833999979,99986.71083399921,25,1.0,25__1,9,Construction,Building Products - Wood
