security,num_trades,p900000_trade_value,p950000_trade_value,p990000_trade_value,p999000_trade_value,p999900_trade_value,p999990_trade_value,p999999_trade_value,trade_volume_bin,cluster,final_cluster,trade_volume_bin_rank,sector,industry
TTAN,1202,11184.0,15829.450000000019,55672.80000000003,294479.3999999956,406943.0009999923,415805.3001000066,416691.5300099969,30,2.0,30__2,8,Computer and Technology,Internet - Software
TTC,54,16911.000000000007,23494.499999999975,46900.999999999956,65170.10000000011,66997.01000000007,67179.70100000009,67197.97009999995,15,0.0,15__0,11,Consumer Discretionary,Tools - Handheld
TTD,12535,15987.600000000002,24700.0,66173.69999999998,222730.76000000205,604991.3192000657,970873.9878404868,1012682.5987841836,40,0.0,40__0,6,Computer and Technology,Internet - Services
TTE,164,45850.000000000095,72887.8499999999,134184.80000000008,219590.704999999,232788.57049999989,234108.35704999944,234240.33570499864,20,2.0,20__2,10,Oils-Energy,Oil and Gas - Refining and Marketing
TTEC,4,8106.000000000001,8545.499999999998,8897.099999999999,8976.21,8984.121,8984.912100000001,8984.99121,5,0.0,5__0,13,Business Services,Technology Services
TTEK,29,9414.999999999998,15648.999999999987,51698.99999999995,63435.90000000006,64609.589999999975,64726.958999999995,64738.695899999984,15,0.0,15__0,11,Industrial Products,Pollution Control
TTMI,1,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,5070.0,0,2.0,0__2,14,Computer and Technology,Electronics - Miscellaneous Components
TTWO,3765,15279.999999999996,25073.999999999993,110000.0,291950.11999999627,543656.7323999872,585733.7732399987,589941.4773239943,35,0.0,35__0,7,Consumer Discretionary,Gaming
TU,1,6520.0,6520.0,6520.0,6520.0,6520.0,6520.0,6520.0,0,2.0,0__2,14,Utilities,Diversified Communication Services
TUYA,45,40734.00000000001,54421.99999999998,69036.8,69840.68000000001,69921.068,69929.10680000001,69929.91068,15,0.0,15__0,11,Computer and Technology,Internet - Software
TVTX,51,9900.0,16200.0,32362.5,43736.25000000007,44873.624999999935,44987.36250000012,44998.73624999996,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
TW,321,15675.0,24975.0,181240.00000000035,337656.0000000008,372345.60000000213,375814.56000000087,376161.45600000146,25,0.0,25__0,9,Finance,Financial - Investment Bank
TWI,1,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,3390.0,0,2.0,0__2,14,Industrial Products,Manufacturing - Farm Equipment
TWIN,1,6124.999999999999,6124.999999999999,6124.999999999999,6124.999999999999,6124.999999999999,6124.999999999999,6124.999999999999,0,2.0,0__2,14,Industrial Products,Manufacturing - General Industrial 
TWLO,5722,16250.0,26324.54999999997,74036.39999999998,237706.67999998582,331952.4509999781,367320.2451000041,370857.02450996917,40,0.0,40__0,6,Computer and Technology,Internet - Software
TWO,20,14485.500000000016,28000.400000000034,63726.47999999994,71764.84800000007,72568.68480000005,72649.06848,72657.10684799992,15,0.0,15__0,11,Finance,REIT and Equity Trust
TWST,56,12125.0,20686.25,193500.00000000093,356850.0000000001,373185.0000000007,374818.500000001,374981.8499999989,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
TX,1,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,0,2.0,0__2,14,Basic Materials,Steel - Producers
TXG,19,16148.0,19216.999999999945,37051.40000000001,41064.139999999985,41465.41400000002,41505.541399999995,41509.55413999998,15,0.0,15__0,11,Medical,Medical Info Systems
TXN,7518,13977.400000000001,21166.499999999996,55991.79999999996,381520.5000000023,1095444.6410000143,1144337.4640999949,1149226.7464099994,40,3.0,40__3,6,Computer and Technology,Semiconductor - General
TXNM,6,62500.0,62500.0,62500.0,62500.0,62500.0,62500.0,62500.0,10,0.0,10__0,12,Oils-Energy,Alternative Energy - Other
TXO,1,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,0,2.0,0__2,14,Oils-Energy,Energy and Pipeline - Master Limited Partnerships
TXRH,569,13287.999999999995,21156.00000000002,142733.04000000062,665777.984000008,915198.5984000228,940140.6598400078,942634.8659839785,30,1.0,30__1,8,Retail-Wholesale,Retail - Restaurants
TXT,53,10489.000000000007,19639.999999999985,62868.87999999985,84551.78800000002,86720.0787999999,86936.90788000026,86958.59078799983,15,0.0,15__0,11,Aerospace,Aerospace - Defense
TYL,87,11820.000000000004,19400.000000000007,40187.00000000003,78538.70000000007,82373.86999999994,82757.38699999986,82795.73870000019,20,0.0,20__0,10,Computer and Technology,Internet - Software and Services
TYRA,10,177099.99999999994,236049.99999999985,283210.0,293820.99999999994,294882.10000000003,294988.20999999996,294998.82099999994,10,3.0,10__3,12,Medical,Medical - Biomedical and Genetics
TZOO,4,5508.999999999999,5654.499999999999,5770.899999999999,5797.089999999999,5799.708999999999,5799.970899999999,5799.997089999999,5,0.0,5__0,13,Retail-Wholesale,Internet - Commerce
U,9667,13989.799999999996,21947.999999999956,62343.42000000035,216000.0,470567.64800029574,1475104.7648008699,1575558.476480087,40,3.0,40__3,6,Computer and Technology,Internet - Software
UA,3,8640.0,8670.0,8694.0,8699.4,8699.94,8699.994,8699.9994,5,0.0,5__0,13,Consumer Discretionary,Textile - Apparel
UAA,59,31120.000000000033,51095.19999999994,210721.00000000015,255117.1,259556.70999999993,260000.67100000006,260045.06709999975,20,2.0,20__2,10,Consumer Discretionary,Textile - Apparel
UAL,13908,16800.0,26353.249999999996,81922.55,585059.4760000352,1437140.2621000449,2237191.683500486,2319918.168349688,40,0.0,40__0,6,Transportation,Transportation - Airline
UAMY,22,11564.500000000002,24522.749999999993,30255.999999999996,31465.599999999995,31586.56000000001,31598.656000000006,31599.865599999997,15,0.0,15__0,11,Basic Materials,Mining - Non Ferrous
UAN,47,8961.0,12818.399999999981,22647.59999999999,25520.760000000002,25808.076000000023,25836.80760000002,25839.680759999963,15,0.0,15__0,11,Basic Materials,Fertilizers
UBER,30898,16243.699999999995,25764.299999999912,73561.46999999971,342480.3879999953,905264.1499999863,1268365.4114402866,1313259.7411439114,45,1.0,45__1,5,Computer and Technology,Internet - Services
UBFO,1,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,8990.0,0,0.0,0__0,14,Finance,Banks - West
UBS,188,11880.0,34488.25000000004,119173.49999999985,467896.0589999953,534331.3059000018,540974.8305900013,541639.1830589956,25,0.0,25__0,9,Finance,Banks - Foreign
UCTT,15,5660.0,5700.0,5700.0,5700.0,5700.0,5700.0,5700.0,10,0.0,10__0,12,Computer and Technology,Electronics - Manufacturing Machinery
UDMY,27,44416.000000000015,58511.99999999999,88307.99999999994,96310.8,97111.07999999996,97191.1080000001,97199.11079999994,15,0.0,15__0,11,Computer and Technology,Internet - Software
UDR,2,4956.0,4978.0,4995.6,4999.56,4999.956,4999.9956,4999.99956,5,0.0,5__0,13,Finance,REIT and Equity Trust - Residential
UEC,193,30000.0,70799.99999999996,142771.99999999895,237335.9999999997,244593.59999999948,245319.36000000066,245391.93600000007,25,2.0,25__2,9,Basic Materials,Mining - Miscellaneous
UFPI,4,16044.000000000002,17771.999999999996,19154.399999999998,19465.44,19496.543999999998,19499.654400000003,19499.96544,5,3.0,5__3,13,Construction,Building Products - Wood
UFPT,24,18900.0,23294.49999999999,36336.09999999999,39633.61000000001,39963.361000000026,39996.33610000002,39999.63360999996,15,0.0,15__0,11,Industrial Products,Containers - Paper and Packaging
UGI,14,9587.1,9813.0,9906.6,9927.66,9929.766,9929.9766,9929.997659999999,10,0.0,10__0,12,Utilities,Utility - Gas Distribution
UHAL,2,10867.999999999998,11243.999999999998,11544.799999999997,11612.479999999998,11619.247999999998,11619.924799999999,11619.992479999997,5,0.0,5__0,13,Transportation,Transportation - Services
UHS,545,20859.2,42063.999999999985,862950.0,1221394.880000011,1534239.4880000083,1565523.9487999864,1568652.3948800059,25,2.0,25__2,9,Medical,Medical - Hospital
UIS,4,4200.0,4350.0,4470.0,4497.0,4499.7,4499.97,4499.997,5,0.0,5__0,13,Computer and Technology,Computers - IT Services
UL,65,25872.0,29735.999999999996,41750.6,42735.56,42834.056000000004,42843.905600000006,42844.89056,20,0.0,20__0,10,Consumer Staples,Consumer Products - Staples
ULCC,42,12278.399999999996,22172.99999999997,113346.09999999951,162345.61000000042,167245.56099999984,167735.55610000066,167784.5556099996,15,0.0,15__0,11,Transportation,Transportation - Airline
ULS,17,53000.0,58021.599999999984,74090.72,77706.272,78067.8272,78103.98272000001,78107.59827199999,10,0.0,10__0,12,Business Services,Business - Services
ULTA,9094,14206.999999999998,22780.50000000001,51272.149999999936,205000.0,466413.801000042,519141.38009998074,524414.1380099629,40,3.0,40__3,6,Retail-Wholesale,Retail - Miscellaneous
UMAC,79,12651.2,15981.599999999995,38715.419999999925,82914.04199999981,87333.9041999998,87775.89042000052,87820.08904199988,20,0.0,20__0,10,Business Services,Technology Services
UMBF,1,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,3135.0,0,2.0,0__2,14,Finance,Banks - Midwest
UMC,23,34552.0,44031.499999999985,107400.00000000009,123240.00000000012,124824.00000000013,124982.4000000001,124998.2399999999,15,0.0,15__0,11,Computer and Technology,Electronics - Semiconductors
UNF,17,65400.0,67200.0,71040.0,71904.0,71990.4,71999.04000000001,71999.904,10,0.0,10__0,12,Industrial Products,Uniform and Related
UNFI,146,17423.0,21681.5,34360.500000000015,51623.1299999998,54181.71300000003,54437.571299999894,54463.157129999934,20,0.0,20__0,10,Consumer Staples,Food - Miscellaneous
UNH,82281,16200.0,25950.0,69500.0,228654.88000000187,562035.9999999637,1455792.7424009158,1578194.7742396104,50,3.0,50__3,4,Medical,Medical - HMOs
UNIT,12,9079.2,10022.249999999998,10728.45,10887.345000000001,10903.2345,10904.823450000002,10904.982344999999,10,0.0,10__0,12,Finance,REIT and Equity Trust - Other
UNM,58,35160.50000000002,46009.95,150890.3,205889.02999999977,211388.90300000028,211938.8903000004,211993.8890300002,20,2.0,20__2,10,Finance,Insurance - Accident and Health
UNP,1307,12730.0,18185.000000000004,60504.960000000545,378476.9999999942,574275.6000000072,594727.5600000008,596772.7559999803,30,2.0,30__2,8,Transportation,Transportation - Rail
UPBD,3,4503.6,4507.8,4511.16,4511.916,4511.9916,4511.99916,4511.999916,5,0.0,5__0,13,Finance,Financial - Leasing Companies
UPS,6972,13159.800000000001,20595.6,60175.739999999976,255500.0,569234.0726998587,847270.1072701067,875073.7107270912,40,3.0,40__3,6,Transportation,Transportation - Air Freight and Cargo
UPST,27381,17306.0,28200.0,83677.80000000057,315919.99999998364,995027.0399999118,2314101.0856014765,2688410.1085607004,45,0.0,45__0,5,Finance,Financial - Miscellaneous Services
UPWK,227,14826.400000000003,22117.99999999996,55194.88000000017,622140.0000000006,746213.9999999931,758621.4000000132,759862.1400000013,25,0.0,25__0,9,Computer and Technology,Internet - Services
UPXI,22,20449.999999999996,39974.99999999998,40999.99999999999,40999.99999999999,40999.99999999999,40999.99999999999,40999.99999999999,15,0.0,15__0,11,Business Services,Technology Services
URBN,783,20756.000000000015,38354.39999999999,188519.9999999993,382448.9599999924,519492.8959999926,533197.2896000148,534567.728959986,30,1.0,30__1,8,Retail-Wholesale,Retail - Apparel and Shoes
URGN,453,11718.000000000004,15635.0,28359.60000000006,113539.80000000024,159853.97999999748,164485.39800000496,164948.53980000052,25,0.0,25__0,9,Medical,Medical - Biomedical and Genetics
URI,3806,16007.0,22475.0,63722.4999999999,400724.2500000689,2126381.5500001544,2343118.1550002173,2364791.8154998207,35,1.0,35__1,7,Construction,Building Products - Miscellaneous
UROY,13,7000.0,7463.999999999999,8020.799999999999,8146.08,8158.608,8159.860800000002,8159.986080000001,10,0.0,10__0,12,Oils-Energy,Alternative Energy - Other
USAR,406,13365.0,17868.5,38085.0,47335.070000000276,51018.706999999915,51387.07069999993,51423.907069999994,25,0.0,25__0,9,Basic Materials,Mining - Miscellaneous
USAU,7,8370.0,8685.0,8937.0,8993.699999999999,8999.369999999999,8999.937,8999.9937,10,0.0,10__0,12,Basic Materials,Mining - Gold
USB,943,15000.0,28000.0,59968.5,199391.99999999983,219739.19999999998,221773.92000000054,221977.3919999998,30,2.0,30__2,8,Finance,Banks - Major Regional
USFD,87,12240.000000000013,15908.600000000002,50533.50000000002,81125.85000000006,84185.08499999995,84491.00849999988,84521.60085000016,20,0.0,20__0,10,Consumer Staples,Food - Miscellaneous
USLM,3,4052.4,4098.2,4134.84,4143.084,4143.9084,4143.99084,4143.999084,5,0.0,5__0,13,Construction,Building Products - Concrete and Aggregates
USM,12,38500.00000000001,46090.74999999999,52046.15000000001,53386.11500000001,53520.11150000001,53533.511150000006,53534.85111499999,10,0.0,10__0,12,Computer and Technology,Wireless National
USNA,1,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0,2.0,0__2,14,Medical,Medical - Drugs
USPH,11,7789.999999999999,7895.0,7979.0,7997.9,7999.79,7999.979,7999.9979,10,0.0,10__0,12,Medical,Medical - Outpatient and Home Healthcare
UTHR,99,16068.000000000005,48509.99999999986,201379.9999999999,218138.00000000003,219813.80000000002,219981.38000000003,219998.13799999983,20,2.0,20__2,10,Medical,Medical - Drugs
UTI,13,38373.6,43637.19999999998,49691.439999999995,51053.644,51189.8644,51203.48644000002,51204.848644000005,10,0.0,10__0,12,Consumer Discretionary,Schools
UTZ,18,16200.000000000004,19299.999999999996,20660.0,20966.000000000004,20996.600000000006,20999.660000000003,20999.966000000004,15,0.0,15__0,11,Consumer Staples,Food - Miscellaneous
UUUU,219,15768.000000000018,22029.0,82379.99999999994,88881.84800000006,89855.78480000008,89953.17848000009,89962.91784799991,25,0.0,25__0,9,Basic Materials,Mining - Non Ferrous
UVE,4,11600.000000000002,12799.999999999996,13759.999999999998,13976.0,13997.599999999999,13999.760000000002,13999.976,5,0.0,5__0,13,Finance,Insurance - Property and Casualty
UVV,12,9910.5,10491.75,11026.35,11146.635,11158.6635,11159.86635,11159.986635,10,0.0,10__0,12,Consumer Staples,Tobacco
UWMC,71,16025.0,32025.0,89799.99999999975,143980.00000000058,149397.99999999956,149939.80000000045,149993.9799999993,20,0.0,20__0,10,Finance,Financial - Mortgage & Related Services
V,12651,15000.0,22400.000000000004,58475.0,290840.1000000037,1020210.4700001684,1096902.0,1096902.0,40,3.0,40__3,6,Business Services,Financial Transaction Services
VAC,32,15679.800000000003,121474.99999999985,534995.0000000006,656499.5000000005,668649.9500000001,669864.9950000005,669986.4995,15,1.0,15__1,11,Consumer Discretionary,Leisure and Recreation Services
VAL,219,16147.000000000004,22784.99999999999,70124.15999999995,98492.84400000032,104387.08440000046,104976.50844000056,105035.45084399945,25,0.0,25__0,9,Oils-Energy,Oil and Gas - Drilling
VALE,629,16859.800000000003,27762.000000000047,58094.88000000019,329833.8879999986,348883.38879999873,350788.3388800018,350978.8338879998,30,2.0,30__2,8,Basic Materials,Mining - Iron
VATE,1,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0,0,0.0,0__0,14,Conglomerates,Diversified Operations
VC,13,10358.0,13405.999999999989,16953.199999999993,17751.319999999996,17831.131999999994,17839.113200000007,17839.91132,10,0.0,10__0,12,Auto-Tires-Trucks,Automotive - Original Equipment
VCEL,37,39699.99999999999,50471.99999999999,54689.6,55868.95999999999,55986.89600000001,55998.6896,55999.86895999999,15,0.0,15__0,11,Medical,Medical - Biomedical and Genetics
VCTR,6,8312.5,8668.75,8953.75,9017.875,9024.2875,9024.928750000001,9024.992875,10,0.0,10__0,12,Finance,Financial - Investment Management
VCYT,42,13326.0,13743.999999999998,66691.5999999997,96669.16000000027,99666.91599999991,99966.6916000004,99996.66915999976,15,0.0,15__0,11,Medical,Medical - Instruments
VECO,21,32500.0,34300.0,41132.00000000001,42669.200000000004,42822.92000000001,42838.292,42839.82920000001,15,0.0,15__0,11,Computer and Technology,Electronics - Manufacturing Machinery
VEEV,1937,13703.400000000003,19867.999999999938,43130.39999999995,160840.832000001,209818.71679999726,217744.37167999972,218536.9371679948,35,0.0,35__0,7,Medical,Medical Info Systems
VEON,3,22500.0,24749.999999999996,26550.0,26955.0,26995.5,26999.550000000003,26999.954999999998,5,3.0,5__3,13,Utilities,Diversified Communication Services
VERA,238,21240.000000000007,38149.99999999998,108590.99999999997,1022250.000000004,1182225.0000000068,1198222.5000000114,1199822.2500000012,25,0.0,25__0,9,Medical,Medical - Biomedical and Genetics
VERI,5,4305.0,4340.0,4368.0,4374.3,4374.93,4374.993,4374.9993,5,0.0,5__0,13,Business Services,Technology Services
VERU,30,9986.6,10110.1,15179.040000000006,17012.304,17195.6304,17213.963040000002,17215.79630399999,15,0.0,15__0,11,Medical,Medical - Products
VERV,8,10881.0,11990.499999999998,12878.099999999999,13077.810000000001,13097.780999999999,13099.7781,13099.97781,10,0.0,10__0,12,Medical,Medical - Drugs
VERX,42,14587.999999999995,16187.499999999995,75039.99999999978,95704.00000000016,97770.39999999992,97977.04000000026,97997.70399999981,15,0.0,15__0,11,Computer and Technology,Internet - Software
VET,6,7440.0,7700.000000000001,7908.000000000001,7954.800000000001,7959.480000000001,7959.948000000001,7959.994800000001,10,0.0,10__0,12,Oils-Energy,Oil and Gas - Exploration and Production - International
VFC,1559,23067.000000000015,60880.39999999988,277706.64,908921.8000000012,1009283.32,1009928.332,1009992.8332000003,30,1.0,30__1,8,Consumer Discretionary,Textile - Apparel
VFS,35,7049.999999999999,7601.699999999998,9612.439999999991,10418.444000000003,10499.044400000002,10507.104439999997,10507.910444000001,15,0.0,15__0,11,Auto-Tires-Trucks,Automotive - Domestic
VG,250,14525.999999999973,41014.49999999989,173459.9999999996,340616.83500000066,371561.6834999997,374656.16835000075,374965.61683500046,25,0.0,25__0,9,Oils-Energy,Oil and Gas - Exploration and Production - United States
VIAV,25,10335.000000000002,11644.999999999996,43083.71999999992,51960.67199999996,52848.367199999935,52937.13672000008,52946.01367200001,15,0.0,15__0,11,Computer and Technology,Communication - Components
VICI,48,27573.000000000004,43340.749999999985,79798.6,81752.86000000002,81948.28600000001,81967.8286,81969.78285999999,15,0.0,15__0,11,Finance,REIT and Equity Trust - Other
